[Script Info]
; // 此字幕由Srt2Ass生成
; // 欢迎访问人人影视 http://www.YYeTs.com
Title:YYeTs
Original Script:YYeTs
Synch Point:1
ScriptType:v4.00+
Collisions:Normal

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0.00,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Actor, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:01:14.42,0:01:15.53,*Default,NTP,0000,0000,0000,,是吗
Dialogue: 0,0:01:16.15,0:01:17.14,*Default,NTP,0000,0000,0000,,我真是个笨蛋
Dialogue: 0,0:01:17.14,0:01:20.12,*Default,NTP,0000,0000,0000,,我知道小卡自从回去教书就一直很挣扎
Dialogue: 0,0:01:20.12,0:01:21.88,*Default,NTP,0000,0000,0000,,那些学生  那些教员  
Dialogue: 0,0:01:21.88,0:01:23.26,*Default,NTP,0000,0000,0000,,没一个好对付的
Dialogue: 0,0:01:23.26,0:01:24.38,*Default,NTP,0000,0000,0000,,他绝不会想听到
Dialogue: 0,0:01:24.41,0:01:27.06,*Default,NTP,0000,0000,0000,,我最近工作有多成功
Dialogue: 0,0:01:27.46,0:01:29.09,*Default,NTP,0000,0000,0000,,之后情况更糟糕了
Dialogue: 0,0:01:29.61,0:01:32.15,*Default,NTP,0000,0000,0000,,二爸  快过来  我们的婚礼要开始了
Dialogue: 0,0:01:32.28,0:01:35.07,*Default,NTP,0000,0000,0000,,-什么情况  -莉莉和我要结婚了
Dialogue: 0,0:01:35.56,0:01:36.66,*Default,NTP,0000,0000,0000,,什么情况
Dialogue: 0,0:01:36.66,0:01:38.53,*Default,NTP,0000,0000,0000,,当她求婚的时候  我觉得有些诡异
Dialogue: 0,0:01:38.53,0:01:41.17,*Default,NTP,0000,0000,0000,,但后来我查到有些女孩会经历这个阶段
Dialogue: 0,0:01:41.17,0:01:43.49,*Default,NTP,0000,0000,0000,,-所以  -是  我只是觉得这超可爱
Dialogue: 0,0:01:43.49,0:01:46.15,*Default,NTP,0000,0000,0000,,给你  二爸  我为你做了这枚戒指
Dialogue: 0,0:01:47.02,0:01:50.17,*Default,NTP,0000,0000,0000,,太太太太太可爱了
Dialogue: 0,0:01:50.20,0:01:51.52,*Default,NTP,0000,0000,0000,,你有戒指要给我吗
Dialogue: 0,0:01:51.52,0:01:54.51,*Default,NTP,0000,0000,0000,,莉莉  没有戒指就不是婚礼了
Dialogue: 0,0:01:55.40,0:01:57.58,*Default,NTP,0000,0000,0000,,耶  好有爱啊
Dialogue: 0,0:01:57.58,0:01:58.55,*Default,NTP,0000,0000,0000,,大爸  走开  
Dialogue: 0,0:01:58.55,0:02:00.77,*Default,NTP,0000,0000,0000,,好吧  我猜我要坐在新郎那边
Dialogue: 0,0:02:00.78,0:02:02.88,*Default,NTP,0000,0000,0000,,得了  小卡  好玩而已
Dialogue: 0,0:02:02.88,0:02:05.58,*Default,NTP,0000,0000,0000,,好玩  真是超好玩啊
Dialogue: 0,0:02:05.58,0:02:08.24,*Default,NTP,0000,0000,0000,,你终于结婚了  万岁
Dialogue: 0,0:02:08.68,0:02:10.20,*Default,NTP,0000,0000,0000,,-嗷  -你还好吧  宝贝儿
Dialogue: 0,0:02:10.20,0:02:11.83,*Default,NTP,0000,0000,0000,,你觉得呢
Dialogue: 0,0:02:26.08,0:02:28.49,*Default,NTP,0000,0000,0000,,真是百年难见的奇景啊
Dialogue: 0,0:02:28.49,0:02:31.92,*Default,NTP,0000,0000,0000,,奇葩书呆子回归自然本性
Dialogue: 0,0:02:31.92,0:02:34.23,*Default,NTP,0000,0000,0000,,-一如既往地独自一人  -我的摄像机
Dialogue: 0,0:02:34.54,0:02:35.68,*Default,NTP,0000,0000,0000,,嘿  拿回来
Dialogue: 0,0:02:35.68,0:02:38.19,*Default,NTP,0000,0000,0000,,歌洛莉亚叫我给曼尼的生日会录像  妈
Dialogue: 0,0:02:38.19,0:02:40.49,*Default,NTP,0000,0000,0000,,艾丽克斯  还给你弟
Dialogue: 0,0:02:40.50,0:02:42.17,*Default,NTP,0000,0000,0000,,算了  我实在懒得管
Dialogue: 0,0:02:42.17,0:02:44.35,*Default,NTP,0000,0000,0000,,这是我上周在时装店赚的所有钱了
Dialogue: 0,0:02:44.35,0:02:45.99,*Default,NTP,0000,0000,0000,,你全拿去  我就什么都没了
Dialogue: 0,0:02:45.99,0:02:48.27,*Default,NTP,0000,0000,0000,,你在被学校开除之前就该想到这点
Dialogue: 0,0:02:48.27,0:02:49.56,*Default,NTP,0000,0000,0000,,你住在这里  就得交租
Dialogue: 0,0:02:49.57,0:02:50.54,*Default,NTP,0000,0000,0000,,你以前可是个老好人
Dialogue: 0,0:02:50.54,0:02:53.02,*Default,NTP,0000,0000,0000,,以前  是吗  上大学的时候
Dialogue: 0,0:02:53.02,0:02:54.28,*Default,NTP,0000,0000,0000,,等等
Dialogue: 0,0:02:54.28,0:02:57.10,*Default,NTP,0000,0000,0000,,歌洛莉亚说今晚6点要给曼尼一个惊喜
Dialogue: 0,0:02:57.10,0:02:58.06,*Default,NTP,0000,0000,0000,,但她要我们4点就到那
Dialogue: 0,0:02:58.06,0:03:00.18,*Default,NTP,0000,0000,0000,,就是说她要我们来布场
Dialogue: 0,0:03:00.18,0:03:01.28,*Default,NTP,0000,0000,0000,,我说我们5点走
Dialogue: 0,0:03:01.28,0:03:02.32,*Default,NTP,0000,0000,0000,,好的
Dialogue: 0,0:03:03.57,0:03:04.59,*Default,NTP,0000,0000,0000,,是我同事肯尼
Dialogue: 0,0:03:04.59,0:03:05.65,*Default,NTP,0000,0000,0000,,我去开
Dialogue: 0,0:03:06.18,0:03:07.29,*Default,NTP,0000,0000,0000,,我们要去集市
Dialogue: 0,0:03:07.30,0:03:08.78,*Default,NTP,0000,0000,0000,,所以我们派对上见
Dialogue: 0,0:03:08.78,0:03:10.43,*Default,NTP,0000,0000,0000,,你和这个新同事肯尼
Dialogue: 0,0:03:10.43,0:03:12.28,*Default,NTP,0000,0000,0000,,-最近老是黏在一起嘛  -打住
Dialogue: 0,0:03:12.28,0:03:13.58,*Default,NTP,0000,0000,0000,,有开始暧昧吗
Dialogue: 0,0:03:13.58,0:03:15.33,*Default,NTP,0000,0000,0000,,-没--  -是的吧  
Dialogue: 0,0:03:15.33,0:03:18.22,*Default,NTP,0000,0000,0000,,-其实嘛...  -是的吧
Dialogue: 0,0:03:19.29,0:03:21.92,*Default,NTP,0000,0000,0000,,妈  这是肯尼  爸  你们已经见过了
Dialogue: 0,0:03:21.92,0:03:24.73,*Default,NTP,0000,0000,0000,,是哦  首先  肯尼  胡须真浓密啊
Dialogue: 0,0:03:24.73,0:03:26.06,*Default,NTP,0000,0000,0000,,谢谢
Dialogue: 0,0:03:26.06,0:03:28.02,*Default,NTP,0000,0000,0000,,-肯尼给我们店设计牛仔裤  -呵呵
Dialogue: 0,0:03:28.25,0:03:29.75,*Default,NTP,0000,0000,0000,,提醒我了  给你带了东西
Dialogue: 0,0:03:29.75,0:03:31.37,*Default,NTP,0000,0000,0000,,你穿多大的  32-34吗
Dialogue: 0,0:03:31.37,0:03:32.86,*Default,NTP,0000,0000,0000,,你"多大"  36  38岁吗
Dialogue: 0,0:03:32.86,0:03:35.07,*Default,NTP,0000,0000,0000,,-你是我肚子里的蛔虫吗  -穿上看看
Dialogue: 0,0:03:35.07,0:03:36.01,*Default,NTP,0000,0000,0000,,好的  好的
Dialogue: 0,0:03:36.01,0:03:37.52,*Default,NTP,0000,0000,0000,,菲尔  亲爱的
Dialogue: 0,0:03:37.57,0:03:40.21,*Default,NTP,0000,0000,0000,,肯尼可是个名人哦
Dialogue: 0,0:03:40.21,0:03:41.73,*Default,NTP,0000,0000,0000,,那个时尚网站叫你什么来着
Dialogue: 0,0:03:41.73,0:03:44.63,*Default,NTP,0000,0000,0000,,"牛才"  拼写和"牛仔"很像
Dialogue: 0,0:03:44.63,0:03:45.43,*Default,NTP,0000,0000,0000,,真是愧不敢当
Dialogue: 0,0:03:45.43,0:03:47.35,*Default,NTP,0000,0000,0000,,还有"衣架巨星"
Dialogue: 0,0:03:45.43,0:03:47.35,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[发音和摇滚巨星Rock Star相似]
Dialogue: 0,0:03:47.84,0:03:49.03,*Default,NTP,0000,0000,0000,,那个标题是什么来着
Dialogue: 0,0:03:49.03,0:03:50.91,*Default,NTP,0000,0000,0000,,对  "他是天命牛仔奇才"
Dialogue: 0,0:03:49.03,0:03:50.91,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[牛仔布:denim]
Dialogue: 0,0:03:50.91,0:03:52.37,*Default,NTP,0000,0000,0000,,那你这周多尴尬呀
Dialogue: 0,0:03:52.37,0:03:53.37,*Default,NTP,0000,0000,0000,,是呀
Dialogue: 0,0:03:53.37,0:03:55.84,*Default,NTP,0000,0000,0000,,我只是想保持鲜活的创造力
Dialogue: 0,0:03:55.95,0:03:57.39,*Default,NTP,0000,0000,0000,,把我的精髓融入男士服装里
Dialogue: 0,0:03:57.39,0:03:59.77,*Default,NTP,0000,0000,0000,,现在我正和当地的这些精品店合作
Dialogue: 0,0:03:59.77,0:04:01.48,*Default,NTP,0000,0000,0000,,尝试涉猎女款牛仔
Dialogue: 0,0:04:01.48,0:04:03.34,*Default,NTP,0000,0000,0000,,-菲尔  -菲尔已经不在了
Dialogue: 0,0:04:03.37,0:04:05.25,*Default,NTP,0000,0000,0000,,这牛仔裤太合身了
Dialogue: 0,0:04:05.25,0:04:07.13,*Default,NTP,0000,0000,0000,,我已经改名为"牛仔灰姑娘"
Dialogue: 0,0:04:07.14,0:04:09.08,*Default,NTP,0000,0000,0000,,赞  舒服吧
Dialogue: 0,0:04:09.08,0:04:10.32,*Default,NTP,0000,0000,0000,,舒服得像尿布一样
Dialogue: 0,0:04:10.66,0:04:12.58,*Default,NTP,0000,0000,0000,,-我们该走了  -是呀
Dialogue: 0,0:04:12.86,0:04:14.39,*Default,NTP,0000,0000,0000,,但是...你想说点什么
Dialogue: 0,0:04:14.39,0:04:16.17,*Default,NTP,0000,0000,0000,,-对  是的  是的  抱歉  -说
Dialogue: 0,0:04:16.17,0:04:17.18,*Default,NTP,0000,0000,0000,,听着
Dialogue: 0,0:04:18.73,0:04:21.74,*Default,NTP,0000,0000,0000,,你弄得好像是给我们夫妻都送了牛仔裤
Dialogue: 0,0:04:21.74,0:04:24.30,*Default,NTP,0000,0000,0000,,但是克莱尔没有拿到她的  所以...
Dialogue: 0,0:04:24.57,0:04:26.77,*Default,NTP,0000,0000,0000,,-真是不好意思  -别担心
Dialogue: 0,0:04:26.91,0:04:28.00,*Default,NTP,0000,0000,0000,,给
Dialogue: 0,0:04:29.07,0:04:30.67,*Default,NTP,0000,0000,0000,,-要喜欢哦  -肯尼  你太赞了
Dialogue: 0,0:04:30.67,0:04:31.64,*Default,NTP,0000,0000,0000,,-不是  -玩得开心
Dialogue: 0,0:04:31.64,0:04:32.65,*Default,NTP,0000,0000,0000,,你才是真的赞
Dialogue: 0,0:04:34.38,0:04:36.26,*Default,NTP,0000,0000,0000,,我真喜欢他
Dialogue: 0,0:04:36.26,0:04:36.98,*Default,NTP,0000,0000,0000,,菲尔
Dialogue: 0,0:04:36.98,0:04:38.66,*Default,NTP,0000,0000,0000,,-你觉得他喜欢我吗  -菲尔
Dialogue: 0,0:04:38.66,0:04:40.99,*Default,NTP,0000,0000,0000,,那是个约会  他们要去约会
Dialogue: 0,0:04:40.99,0:04:42.53,*Default,NTP,0000,0000,0000,,什么  他几乎跟我同岁了
Dialogue: 0,0:04:42.53,0:04:43.88,*Default,NTP,0000,0000,0000,,是的  对  对  对得很
Dialogue: 0,0:04:43.88,0:04:45.72,*Default,NTP,0000,0000,0000,,什么样的中年男人会对一个
Dialogue: 0,0:04:45.72,0:04:48.73,*Default,NTP,0000,0000,0000,,年轻  漂亮  刚成年的女人感兴趣呢
Dialogue: 0,0:04:48.73,0:04:49.94,*Default,NTP,0000,0000,0000,,对了  所有中年男人都那样
Dialogue: 0,0:04:49.94,0:04:51.38,*Default,NTP,0000,0000,0000,,不对  我就是个例外
Dialogue: 0,0:04:51.38,0:04:52.37,*Default,NTP,0000,0000,0000,,真的吗
Dialogue: 0,0:04:52.37,0:04:53.97,*Default,NTP,0000,0000,0000,,赫敏·格兰杰不是吗
Dialogue: 0,0:04:54.32,0:04:55.64,*Default,NTP,0000,0000,0000,,-什么  -嗯哼
Dialogue: 0,0:04:56.18,0:04:57.54,*Default,NTP,0000,0000,0000,,我只是个"哈利波特"迷而已
Dialogue: 0,0:04:57.54,0:04:58.14,*Default,NTP,0000,0000,0000,,是啊
Dialogue: 0,0:04:58.14,0:05:00.10,*Default,NTP,0000,0000,0000,,她有长大成为一名可爱的年轻女士吗
Dialogue: 0,0:05:00.10,0:05:01.00,*Default,NTP,0000,0000,0000,,是的  但是  卢克  
Dialogue: 0,0:05:01.00,0:05:02.77,*Default,NTP,0000,0000,0000,,我再也不告诉你任何秘密了
Dialogue: 0,0:05:04.82,0:05:06.72,*Default,NTP,0000,0000,0000,,天啊  杰  快看  多漂亮啊
Dialogue: 0,0:05:06.72,0:05:08.26,*Default,NTP,0000,0000,0000,,你看看这多挤  书店却空荡荡的
Dialogue: 0,0:05:08.27,0:05:10.24,*Default,NTP,0000,0000,0000,,正因此中国才要领先我们了
Dialogue: 0,0:05:10.74,0:05:12.00,*Default,NTP,0000,0000,0000,,33号
Dialogue: 0,0:05:12.10,0:05:13.60,*Default,NTP,0000,0000,0000,,不是吧  59号
Dialogue: 0,0:05:13.60,0:05:15.95,*Default,NTP,0000,0000,0000,,我们来太晚了  而且我们还得去取饮料
Dialogue: 0,0:05:15.95,0:05:17.51,*Default,NTP,0000,0000,0000,,借过  不好意思  借过
Dialogue: 0,0:05:17.51,0:05:19.41,*Default,NTP,0000,0000,0000,,先生  那正是我订的蛋糕
Dialogue: 0,0:05:19.41,0:05:20.81,*Default,NTP,0000,0000,0000,,我直接付钱  然后拿蛋糕走人怎么样
Dialogue: 0,0:05:20.81,0:05:21.61,*Default,NTP,0000,0000,0000,,先生  我要是答应你
Dialogue: 0,0:05:21.61,0:05:22.58,*Default,NTP,0000,0000,0000,,就得答应所有人的要求
Dialogue: 0,0:05:22.58,0:05:24.18,*Default,NTP,0000,0000,0000,,你就当我是个特例好啦
Dialogue: 0,0:05:24.18,0:05:25.54,*Default,NTP,0000,0000,0000,,33号
Dialogue: 0,0:05:25.54,0:05:27.52,*Default,NTP,0000,0000,0000,,不好意思  不好意思
Dialogue: 0,0:05:27.68,0:05:30.42,*Default,NTP,0000,0000,0000,,我们有急事  我们要举办生日派对
Dialogue: 0,0:05:30.42,0:05:31.73,*Default,NTP,0000,0000,0000,,你怎么不早说呢
Dialogue: 0,0:05:31.73,0:05:33.38,*Default,NTP,0000,0000,0000,,急着开生日派对的顾客真是"少见"呢
Dialogue: 0,0:05:33.38,0:05:35.57,*Default,NTP,0000,0000,0000,,你以为我会被你恶劣的态度唬住吗
Dialogue: 0,0:05:35.57,0:05:38.18,*Default,NTP,0000,0000,0000,,-你以为我多大  -34[胸围]
Dialogue: 0,0:05:38.54,0:05:41.61,*Default,NTP,0000,0000,0000,,谢谢  但重点是我儿子在等着...
Dialogue: 0,0:05:41.61,0:05:42.57,*Default,NTP,0000,0000,0000,,歌洛莉亚  跟他争不值得
Dialogue: 0,0:05:42.57,0:05:43.37,*Default,NTP,0000,0000,0000,,我们不用求这些人
Dialogue: 0,0:05:43.37,0:05:45.09,*Default,NTP,0000,0000,0000,,-我们  -走吧  能找到更好的蛋糕
Dialogue: 0,0:05:45.76,0:05:46.96,*Default,NTP,0000,0000,0000,,你疯了吗  我们怎么可能...
Dialogue: 0,0:05:46.96,0:05:49.26,*Default,NTP,0000,0000,0000,,我有办法  打扰一下  女士
Dialogue: 0,0:05:50.03,0:05:51.98,*Default,NTP,0000,0000,0000,,抱歉我刚才在里面那么大声嚷
Dialogue: 0,0:05:51.98,0:05:53.25,*Default,NTP,0000,0000,0000,,尤其是还当着小宝宝
Dialogue: 0,0:05:53.25,0:05:54.60,*Default,NTP,0000,0000,0000,,我知道他们是多么的敏感
Dialogue: 0,0:05:54.60,0:05:56.59,*Default,NTP,0000,0000,0000,,你这么说真是太贴心了
Dialogue: 0,0:05:56.60,0:05:58.49,*Default,NTP,0000,0000,0000,,但他们其实比你想象中坚强
Dialogue: 0,0:05:58.49,0:05:59.66,*Default,NTP,0000,0000,0000,,实际上  每一天我都学到一些小...
Dialogue: 0,0:05:59.66,0:06:00.87,*Default,NTP,0000,0000,0000,,行了  你保重
Dialogue: 0,0:06:04.75,0:06:05.95,*Default,NTP,0000,0000,0000,,嘿  宝贝
Dialogue: 0,0:06:06.12,0:06:07.93,*Default,NTP,0000,0000,0000,,二爸  包包里装的什么
Dialogue: 0,0:06:07.93,0:06:09.20,*Default,NTP,0000,0000,0000,,是给曼尼买的生日礼物
Dialogue: 0,0:06:09.20,0:06:10.88,*Default,NTP,0000,0000,0000,,我还给你大爸买了小礼物
Dialogue: 0,0:06:10.88,0:06:12.53,*Default,NTP,0000,0000,0000,,因为他今天心情不太好
Dialogue: 0,0:06:12.53,0:06:13.59,*Default,NTP,0000,0000,0000,,你的眼睛怎么样了  宝贝
Dialogue: 0,0:06:13.59,0:06:14.96,*Default,NTP,0000,0000,0000,,没事了  只是小伤而已
Dialogue: 0,0:06:14.96,0:06:16.31,*Default,NTP,0000,0000,0000,,我们这边走  亲爱的
Dialogue: 0,0:06:16.31,0:06:18.41,*Default,NTP,0000,0000,0000,,小卡  你要穿西服去曼尼的生日派
Dialogue: 0,0:06:19.61,0:06:21.43,*Default,NTP,0000,0000,0000,,好  来摘掉你的绷带
Dialogue: 0,0:06:21.43,0:06:22.38,*Default,NTP,0000,0000,0000,,我喜欢这绷带
Dialogue: 0,0:06:22.38,0:06:25.00,*Default,NTP,0000,0000,0000,,-就当作"蓝色物品"吧  -小卡
Dialogue: 0,0:06:22.38,0:06:25.00,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[新娘佩戴蓝色物品是西方婚礼的传统]
Dialogue: 0,0:06:25.26,0:06:27.09,*Default,NTP,0000,0000,0000,,大爸  我想开我的新车
Dialogue: 0,0:06:27.09,0:06:28.56,*Default,NTP,0000,0000,0000,,什么新车  哇塞  新车
Dialogue: 0,0:06:28.56,0:06:29.46,*Default,NTP,0000,0000,0000,,马上就好  亲爱的
Dialogue: 0,0:06:29.46,0:06:32.54,*Default,NTP,0000,0000,0000,,谁有理由不让这两位新人成婚
Dialogue: 0,0:06:32.54,0:06:33.80,*Default,NTP,0000,0000,0000,,她是我老婆
Dialogue: 0,0:06:33.80,0:06:37.06,*Default,NTP,0000,0000,0000,,那么以糖果帝国授予我的权利...
Dialogue: 0,0:06:37.06,0:06:37.88,*Default,NTP,0000,0000,0000,,犹他州授予的吧
Dialogue: 0,0:06:37.06,0:06:37.88,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[该州允许一夫多妻制]
Dialogue: 0,0:06:37.88,0:06:39.72,*Default,NTP,0000,0000,0000,,我宣布你们正式结为夫妻
Dialogue: 0,0:06:39.72,0:06:42.17,*Default,NTP,0000,0000,0000,,大爸  我可以去玩我的新车了吗
Dialogue: 0,0:06:42.17,0:06:43.24,*Default,NTP,0000,0000,0000,,当然可以  去吧  宝贝
Dialogue: 0,0:06:43.25,0:06:45.73,*Default,NTP,0000,0000,0000,,但记着  我们要顺着迎宾队列徐徐走过
Dialogue: 0,0:06:47.41,0:06:48.91,*Default,NTP,0000,0000,0000,,噢  真是漂亮的出场
Dialogue: 0,0:06:52.30,0:06:53.53,*Default,NTP,0000,0000,0000,,小卡  你居然给她买了辆车
Dialogue: 0,0:06:53.53,0:06:55.08,*Default,NTP,0000,0000,0000,,我无法忍受你娶她竟然舍不得花钱
Dialogue: 0,0:06:55.08,0:06:57.38,*Default,NTP,0000,0000,0000,,听着  我知道这一切背后的原因是什么
Dialogue: 0,0:06:57.38,0:06:58.88,*Default,NTP,0000,0000,0000,,现在你的生活中
Dialogue: 0,0:06:58.88,0:07:00.67,*Default,NTP,0000,0000,0000,,-你感到非常...  -错
Dialogue: 0,0:07:00.67,0:07:04.23,*Default,NTP,0000,0000,0000,,请不要把我和女儿结婚说得那么丑陋
Dialogue: 0,0:07:04.30,0:07:06.44,*Default,NTP,0000,0000,0000,,莉莉只是在经历一个人生阶段...
Dialogue: 0,0:07:08.97,0:07:10.00,*Default,NTP,0000,0000,0000,,小卡
Dialogue: 0,0:07:10.00,0:07:11.34,*Default,NTP,0000,0000,0000,,拜托  那不是我的错
Dialogue: 0,0:07:11.34,0:07:13.00,*Default,NTP,0000,0000,0000,,你我都早有预料  她很可能
Dialogue: 0,0:07:13.00,0:07:14.67,*Default,NTP,0000,0000,0000,,会是个糟糕的司机
Dialogue: 0,0:07:18.93,0:07:20.48,*Default,NTP,0000,0000,0000,,克莱尔  我知道我们晚了
Dialogue: 0,0:07:20.48,0:07:21.19,*Default,NTP,0000,0000,0000,,我们马上就到
Dialogue: 0,0:07:21.20,0:07:22.09,*Default,NTP,0000,0000,0000,,你们先开始布置吧
Dialogue: 0,0:07:22.09,0:07:23.99,*Default,NTP,0000,0000,0000,,你说"真是个意外"是什么意思
Dialogue: 0,0:07:24.89,0:07:26.60,*Default,NTP,0000,0000,0000,,等等  我得挂了  你先忙着吧
Dialogue: 0,0:07:26.60,0:07:28.75,*Default,NTP,0000,0000,0000,,-怎么了  -杰  我找不到停车票了
Dialogue: 0,0:07:28.75,0:07:30.64,*Default,NTP,0000,0000,0000,,别着急  一切都会好起来的
Dialogue: 0,0:07:31.00,0:07:32.19,*Default,NTP,0000,0000,0000,,太好了  是个男服务生
Dialogue: 0,0:07:32.19,0:07:32.89,*Default,NTP,0000,0000,0000,,你什么意思
Dialogue: 0,0:07:32.90,0:07:35.33,*Default,NTP,0000,0000,0000,,想想我不在的话  你会怎么给自己解围
Dialogue: 0,0:07:36.14,0:07:36.83,*Default,NTP,0000,0000,0000,,你好哥们
Dialogue: 0,0:07:36.83,0:07:38.48,*Default,NTP,0000,0000,0000,,我家保姆找不到停车票了
Dialogue: 0,0:07:38.48,0:07:40.73,*Default,NTP,0000,0000,0000,,你们得倒回去  然后到三层的
Dialogue: 0,0:07:40.73,0:07:42.32,*Default,NTP,0000,0000,0000,,付款台去付停车费
